comment_id	parent_id	author_name	author_url	comment_text	published_at	like_count
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09Oo9Ff0TT-L	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@tanyakulphadit3871	https://yt3.ggpht.com/ytc/AIdro_k9f-nCQhzp2HPrJX_9BUmk4b5CRf4qH2Zjad4-n08=s48-c-k-c0x00ffffff-no-rj	"Sameeee"	"2021-06-20T10:13:27Z"	1
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09Os8wtApzSK	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@camara1194	https://yt3.ggpht.com/ytc/AIdro_ldgPsTXyZ4wTvR_Qs96s6YPjBGPIqc5AMPkuOI74vbLXI=s48-c-k-c0x00ffffff-no-rj	"me!! it’s the most and i love it!!"	"2021-06-21T23:27:43Z"	4
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09PBGLHAInZ8	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@adamoconnor6232	https://yt3.ggpht.com/ytc/AIdro_mzM6tg01MgxsO-v64vDHJFmQCyfonV161veGAqzUM=s48-c-k-c0x00ffffff-no-rj	"Yea"	"2021-06-29T18:57:10Z"	2
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09PKnQDmPIHk	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@aquiles_way	https://yt3.ggpht.com/my9cNe7kIcslUuzNVw9WO-ON6f5G4iqW0w7jSwC6oaTORe8AtepTbw5Ew4wPb9t_NGMAeGC2KQ=s48-c-k-c0x00ffffff-no-rj	"Me too. 😂"	"2021-07-03T11:48:06Z"	0
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09PZvaxGa5fs	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@z.nn.a	https://yt3.ggpht.com/NMXnXmjZ4NtgBdTmYQZzSxAS82fJ_Y2xKgMGevIXK0nWoVYNmhT9oHZpPlWpz0pym83pxFu8=s48-c-k-c0x00ffffff-no-rj	"Same"	"2021-07-09T08:48:13Z"	0
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09PkEV_uNZVD	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@CrysTina8408	https://yt3.ggpht.com/ABLrbAFwSyhbQBE2EqZi0OrTZ4Qs8YvapEWQa73U5BYUqJaIAlUeclGyb2L_WTiEGlyPK9uyyA=s48-c-k-c0x00ffffff-no-rj	"No"	"2021-07-13T18:13:45Z"	0
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09Q2VqWmiN6d	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@gamervision2952	https://yt3.ggpht.com/I_HX0fPMDux5ALV9xVABgIDLy0VhDjiMiUYB43tSCrcJwfCQsxAxSg47AfAEbAZnQXD5W3CMNQ=s48-c-k-c0x00ffffff-no-rj	"NOPE ME TO BUT IS THAT LADY GAGA HAHAHHAHAHAHAHAHAHAHA"	"2021-07-21T05:50:52Z"	0
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09Qpgl-fg3Mw	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@yesmanyes2519	https://yt3.ggpht.com/ytc/AIdro_mQ_YvHXaNatEM-oO2n1Z6C1P__JdJFETcJv8JkKr2kCHsb_1OTsXN0DwTASf63CXJH_g=s48-c-k-c0x00ffffff-no-rj	"No war fookup voice,"	"2021-08-09T17:36:59Z"	0
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09R6g7wZLaed	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@harveyfrancisco1	https://yt3.ggpht.com/ytc/AIdro_nQw6J58JyJ1b4xaJreI7-wdztziIEGW5lHQCbwKEzyVxKZ=s48-c-k-c0x00ffffff-no-rj	"Hahahahaha sameeeeeee"	"2021-08-16T17:17:51Z"	0
UgzjhEtRM4-Eg7OHTXZ4AaABAg.9HwD1ZJOeZ09RZ-buP5hfk	UgzjhEtRM4-Eg7OHTXZ4AaABAg	@mihaitahingan	https://yt3.ggpht.com/ytc/AIdro_kGhLM6x85RfroYet3mFFVUFsMGC4Iq2DFivavHMFWWho8=s48-c-k-c0x00ffffff-no-rj	"yes"	"2021-08-27T17:15:35Z"	1
